,bodyType,color,fuelType,modelDate,numberOfDoors,productionDate,vehicleTransmission,engineDisplacement,enginePower,mileage,Привод,Руль,Владельцы,ПТС,price
145,хэтчбек 5 дв.,голубой,бензин,2008,5,2008,механическая,1.4 LTR,125 N12,110000,передний,Левый,3 или более,Оригинал,610000
146,седан,синий,бензин,2016,4,2017,роботизированная,1.4 LTR,150 N12,80509,передний,Левый,1владелец,Оригинал,1279900
147,хэтчбек 5 дв.,чёрный,бензин,2008,5,2012,роботизированная,1.2 LTR,105 N12,72000,передний,Левый,2владельца,Оригинал,693000
148,хэтчбек 5 дв.,серый,бензин,2012,5,2013,роботизированная,1.4 LTR,122 N12,144500,передний,Левый,2владельца,Оригинал,890000
149,седан,зелёный,бензин,1991,4,1992,механическая,2.0 LTR,115 N12,600000,передний,Левый,3 или более,Оригинал,100000
150,седан,синий,бензин,1986,4,1991,механическая,1.8 LTR,90 N12,295000,передний,Левый,3 или более,Оригинал,100000
151,седан,зелёный,бензин,1986,4,1991,механическая,2.0 LTR,112 N12,256728,передний,Левый,2владельца,Оригинал,220000
152,седан,серый,бензин,1991,4,1993,механическая,2.3 LTR,133 N12,230000,передний,Левый,3 или более,Оригинал,120000
153,седан,серый,бензин,1986,4,1990,механическая,1.8 LTR,90 N12,364550,передний,Левый,3 или более,Дубликат,68000
154,седан,чёрный,бензин,1991,4,1993,механическая,2.0 LTR,115 N12,413000,передний,Левый,3 или более,Дубликат,150000
155,седан,серый,бензин,1991,4,1992,механическая,2.0 LTR,90 N12,320000,передний,Левый,2владельца,Дубликат,165000
156,седан,красный,бензин,1986,4,1987,механическая,1.8 LTR,75 N12,503000,передний,Левый,3 или более,Оригинал,44000
157,седан,синий,бензин,1986,4,1990,механическая,1.8 LTR,90 N12,500000,передний,Левый,3 или более,Дубликат,135000
158,седан,белый,бензин,1991,4,1994,механическая,2.0 LTR,115 N12,500000,передний,Левый,2владельца,Оригинал,69000
159,седан,серебристый,бензин,1991,4,1992,механическая,2.0 LTR,90 N12,219000,передний,Левый,3 или более,Оригинал,140000
160,седан,красный,бензин,1986,4,1990,механическая,1.8 LTR,90 N12,500000,передний,Левый,3 или более,Дубликат,135000
161,седан,серый,бензин,1986,4,1990,автоматическая,2.0 LTR,112 N12,300000,передний,Левый,3 или более,Дубликат,100000
162,седан,красный,бензин,1986,4,1992,механическая,1.8 LTR,90 N12,200000,передний,Левый,3 или более,Оригинал,75000
163,седан,красный,бензин,1986,4,1988,механическая,1.8 LTR,88 N12,328733,передний,Левый,3 или более,Оригинал,80000
164,седан,красный,бензин,1986,4,1991,механическая,1.8 LTR,90 N12,450000,передний,Левый,3 или более,Оригинал,145000
165,седан,серебристый,бензин,1991,4,1992,автоматическая,2.0 LTR,115 N12,290713,передний,Левый,3 или более,Оригинал,129000
166,седан,красный,бензин,1986,4,1989,механическая,1.8 LTR,90 N12,160000,передний,Левый,1владелец,Дубликат,120000
167,седан,зелёный,бензин,1991,4,1992,механическая,2.0 LTR,90 N12,323178,передний,Левый,3 или более,Оригинал,129000
168,седан,чёрный,бензин,1991,4,1994,механическая,2.0 LTR,90 N12,377000,передний,Левый,3 или более,Дубликат,140000
169,седан,зелёный,бензин,1986,4,1989,механическая,1.8 LTR,90 N12,375000,передний,Левый,3 или более,Дубликат,75000
170,седан,зелёный,бензин,1991,4,1994,механическая,2.0 LTR,90 N12,225000,передний,Левый,3 или более,Дубликат,155000
171,седан,зелёный,бензин,1991,4,1992,механическая,2.0 LTR,90 N12,287000,передний,Левый,3 или более,Оригинал,80000
172,седан,белый,бензин,1978,4,1983,механическая,1.8 LTR,90 N12,304799,передний,Левый,3 или более,Оригинал,25000
173,седан,синий,бензин,1986,4,1990,механическая,1.8 LTR,90 N12,99999,передний,Левый,3 или более,Оригинал,70000
174,седан,серый,бензин,1991,4,1992,механическая,2.0 LTR,90 N12,444000,передний,Левый,1владелец,Дубликат,158000
175,седан,синий,бензин,1991,4,1991,механическая,2.0 LTR,115 N12,304000,передний,Левый,3 или более,Оригинал,155555
176,седан,белый,бензин,1986,4,1989,механическая,1.6 LTR,70 N12,200000,передний,Левый,3 или более,Оригинал,55000
177,седан,красный,бензин,1991,4,1991,механическая,2.0 LTR,115 N12,420000,полный,Левый,2владельца,Оригинал,150000
178,седан,серый,бензин,1978,4,1985,механическая,1.6 LTR,75 N12,37542,передний,Левый,3 или более,Оригинал,40000
179,седан,оранжевый,бензин,1986,4,1987,механическая,1.8 LTR,90 N12,290000,передний,Левый,3 или более,Дубликат,35000
180,седан,чёрный,бензин,1991,4,1992,механическая,2.0 LTR,115 N12,448000,передний,Левый,3 или более,Оригинал,125000
181,седан,серебристый,бензин,1986,4,1990,механическая,1.8 LTR,90 N12,200000,передний,Левый,3 или более,Оригинал,60000
182,седан,зелёный,бензин,1986,4,1990,механическая,2.0 LTR,115 N12,354000,полный,Левый,3 или более,Дубликат,130000
183,седан,синий,бензин,1986,4,1988,механическая,1.8 LTR,112 N12,313000,передний,Левый,3 или более,Оригинал,70000
184,седан,красный,бензин,1986,4,1991,механическая,1.8 LTR,90 N12,330000,передний,Левый,3 или более,Дубликат,125000
185,седан,зелёный,бензин,1991,4,1992,механическая,2.0 LTR,90 N12,250000,передний,Левый,3 или более,Дубликат,100000
186,седан,синий,бензин,1986,4,1989,механическая,1.8 LTR,90 N12,300000,передний,Левый,3 или более,Оригинал,35000
187,седан,зелёный,дизель,1978,4,1981,механическая,1.6 LTR,70 N12,200000,передний,Левый,2владельца,Оригинал,50000
188,седан,синий,бензин,1986,4,1991,механическая,1.8 LTR,90 N12,300000,передний,Левый,3 или более,Оригинал,50000
189,седан,золотистый,бензин,1986,4,1991,автоматическая,1.8 LTR,112 N12,220000,передний,Левый,3 или более,Дубликат,150000
190,седан,бежевый,бензин,1986,4,1988,механическая,1.8 LTR,90 N12,200000,передний,Левый,3 или более,Дубликат,90000
191,седан,белый,бензин,1986,4,1988,механическая,1.8 LTR,90 N12,150000,полный,Левый,2владельца,Оригинал,215000
192,седан,чёрный,бензин,1986,4,1988,механическая,1.8 LTR,90 N12,420000,передний,Левый,3 или более,Оригинал,120000
193,седан,серебристый,бензин,1986,4,1991,механическая,1.6 LTR,75 N12,306358,передний,Левый,3 или более,Оригинал,99000
194,седан,синий,бензин,1986,4,1987,механическая,1.8 LTR,90 N12,250000,передний,Левый,3 или более,Дубликат,75000
195,седан,синий,бензин,1986,4,1990,механическая,1.8 LTR,90 N12,254000,передний,Левый,3 или более,Оригинал,125000
196,седан,чёрный,бензин,1986,4,1987,механическая,1.8 LTR,90 N12,340000,передний,Левый,3 или более,Оригинал,85000
